Date,Town,State/Province,Latitude,Longitude,Number,Image,S.No
2020-09-11,Alpena,MI,45.2,-83.5,2.0,,5547.0
2020-09-11,Londonderry,NH,42.9,-71.4,1.0,,5548.0
2020-09-11,Memphis,TN,35.1,-90.0,2.0,,5544.0
2020-09-11,North Canton,OH,40.9,-81.5,2.0,,5559.0
2020-09-11,Houston,TX,29.8,-95.6,1.0,,5549.0
2020-09-11,Northfield,OH,41.3,-81.6,2.0,,5550.0
2020-09-11,North Canton,OH,40.9,-81.5,2.0,,5551.0
2020-09-11,Andrews,NC,35.2,-83.8,1.0,,5552.0
2020-09-11,Lyme,NH,43.8,-72.1,1.0,,5553.0
2020-09-11,Wichita Falls,TX,33.9,-98.5,1.0,,5554.0
2020-09-11,Ferdinand,IN,38.2,-86.9,5.0,,5558.0
2020-09-11,Ansonia,CT,41.3,-73.1,1.0,,5555.0
2020-09-11,Rochester,IN,41.0,-86.2,1.0,,5556.0
2020-09-11,North Canton,OH,40.9,-81.5,2.0,,5557.0
2020-09-12,Chicago,IL,41.9,-87.6,15.0,,5398.0
2020-09-12,Iowa City,IA,41.6,-91.6,1.0,,5391.0
2020-09-12,Forest Hill,MD,39.6,-76.4,1.0,,5397.0
2020-09-12,Spanish Fork,UT,40.1,-111.6,1.0,,5401.0
2020-09-12,Belleville,KS,39.8,-97.6,4.0,,5399.0
2020-09-12,Antioch,IL,42.5,-88.1,1.0,,5400.0
2020-09-12,Indianapolis,IN,39.9,-86.0,1.0,,5393.0
2020-09-12,Denver,CO,39.7,-105.0,1.0,,5395.0
2020-09-12,Mansfield,TX,32.6,-97.1,1.0,,5394.0
2020-09-12,Frederick,MD,39.5,-77.4,1.0,,5390.0
2020-09-12,Harrisburg,PA,40.3,-76.9,1.0,,5392.0
2020-09-12,Prairie Grove,AR,36.0,-94.3,3.0,,5402.0
2020-09-12,Granbury,TX,32.4,-97.7,2.0,,5396.0
2020-09-12,Kirksville,MO,40.2,-92.6,15.0,,5403.0
2020-09-12,Oklahoma City,OK,35.5,-97.6,2.0,,5414.0
2020-09-12,Elkton,MD,39.5,-75.9,1.0,,5405.0
2020-09-12,Mansfield,TX,32.6,-97.1,1.0,,5406.0
2020-09-12,Lillian,AL,30.4,-87.4,1.0,,5407.0
2020-09-12,Tulsa,OK,36.1,-95.9,1.0,,5408.0
2020-09-12,Tulsa,OK,36.1,-95.9,1.0,,5409.0
2020-09-12,Harrisville,MI,44.7,-83.3,7.0,,5410.0
2020-09-12,LaSalle,ON,42.2,-83.1,2.0,,5411.0
2020-09-12,Lakewood,OH,41.5,-81.8,2.0,,5412.0
2020-09-12,Town of Canisteo,NY,42.3,-77.6,2.0,,5413.0
2020-09-12,Bartlesville,OK,36.7,-95.9,1.0,,5415.0
2020-09-12,Hinsdale,IL,41.8,-87.9,1.0,,5417.0
2020-09-12,Melrose,NY,42.8,-73.6,1.0,,5389.0
2020-09-12,Rochester,IN,41.0,-86.2,1.0,,5416.0
2020-09-12,Thief River Falls,MN,48.1,-96.4,3.0,,5404.0
2020-09-12,Boerne,TX,29.7,-98.7,1.0,,5388.0
2020-09-12,Clinton Township,MI,42.6,-83.0,1.0,,5362.0
2020-09-12,Pittsford,NY,43.1,-77.5,5.0,,5386.0
2020-09-12,Oklahoma City,OK,35.4,-97.4,2.0,,5418.0
2020-09-12,Westpoint,IN,40.3,-87.0,4.0,,5357.0
2020-09-12,Loveland,CO,40.4,-105.2,1.0,,5358.0
2020-09-12,Keene Valley,NY,44.2,-73.8,5.0,,5359.0
2020-09-12,Parlin,NJ,40.5,-74.3,1.0,,5360.0
2020-09-12,South Haven,MI,42.4,-86.3,30.0,,5361.0
2020-09-12,Macedonia,OH,41.3,-81.5,1.0,,5363.0
2020-09-12,Paynesville,MN,45.4,-94.8,1.0,,5364.0
2020-09-12,Windsor,ON,42.3,-83.0,4.0,,5365.0
2020-09-12,Fairview,MI,44.7,-84.1,2.0,,5366.0
2020-09-12,Forest Hill,MD,39.6,-76.4,1.0,,5367.0
2020-09-12,Fremont,OH,41.4,-83.1,5.0,,5368.0
2020-09-12,Saint Louis,MO,38.6,-90.2,10.0,,5369.0
2020-09-12,Sun Prairie,WI,43.2,-89.2,1.0,,5370.0
2020-09-12,Northfield,OH,41.3,-81.6,2.0,,5371.0
2020-09-12,Phoenixville,PA,40.1,-75.5,1.0,,5372.0
2020-09-12,Belleville,KS,39.8,-97.6,1.0,,5373.0
2020-09-12,Cedarburg,WI,43.3,-88.0,11.0,,5374.0
2020-09-12,Wake Forest,NC,36.0,-78.5,4.0,,5375.0
2020-09-12,Saint Joseph,MO,39.8,-94.8,3.0,,5376.0
2020-09-12,Saint Louis,MO,38.5,-90.3,6.0,,5377.0
2020-09-12,Hastings Highlands,ON,45.1,-78.0,1.0,,5378.0
2020-09-12,South Windsor,CT,41.8,-72.5,1.0,,5379.0
2020-09-12,New Berlin,WI,43.0,-88.1,6.0,,5380.0
2020-09-12,Edmond,OK,35.6,-97.5,3.0,,5381.0
2020-09-12,Manchester,NH,43.0,-71.5,1.0,,5382.0
2020-09-12,Ajax,ON,43.9,-79.0,213.0,,5383.0
2020-09-12,Fort Davis,TX,30.5,-103.8,2.0,,5384.0
2020-09-12,Itasca,IL,42.0,-88.0,1.0,,5385.0
2020-09-12,Mankato,MN,44.2,-94.0,1.0,,5387.0
2020-09-12,Mississauga,ON,43.6,-79.6,1.0,,5419.0
2020-09-12,Bowling Green,KY,36.9,-86.5,1.0,,5480.0
2020-09-12,Burlington,ON,43.3,-79.9,2.0,,5421.0
2020-09-12,North Richland Hills,TX,32.9,-97.2,1.0,,5454.0
2020-09-12,Burlington,ON,43.3,-79.8,1.0,,5455.0
2020-09-12,Beachwood,OH,41.5,-81.5,15.0,,5456.0
2020-09-12,Temple,TX,31.1,-97.4,1.0,,5457.0
2020-09-12,Birmingham,AL,33.3,-86.9,1.0,,5458.0
2020-09-12,Fairfield,PA,39.8,-77.4,3.0,,5459.0
2020-09-12,Kingston,PA,41.3,-75.9,3.0,,5460.0
2020-09-12,Augusta,GA,33.5,-82.1,2.0,,5461.0
2020-09-12,Garden City,MO,38.6,-94.0,2.0,,5462.0
2020-09-12,Moline,IL,41.5,-90.5,1.0,,5463.0
2020-09-12,Mont-Blanc,QC,46.1,-74.5,1.0,,5464.0
2020-09-12,Oakville,ON,43.5,-79.7,1.0,,5420.0
2020-09-12,Owasso,OK,36.3,-95.8,2.0,,5466.0
2020-09-12,Buchanan,VA,37.5,-79.8,1.0,,5453.0
2020-09-12,Bethesda,MD,39.0,-77.1,1.0,,5467.0
2020-09-12,Elgin,AZ,31.7,-110.5,1.0,,5469.0
2020-09-12,Elgin,AZ,31.5,-110.5,4.0,,5470.0
2020-09-12,Orwell,OH,41.5,-80.9,8.0,,5471.0
2020-09-12,Southfield,MI,42.5,-83.3,4.0,,5472.0
2020-09-12,Wyoming,IL,41.1,-89.8,5.0,,5473.0
2020-09-12,Dearborn,MI,42.3,-83.2,4.0,,5474.0
2020-09-12,Manteno,IL,41.3,-87.8,1.0,,5475.0
2020-09-12,Marietta,GA,33.9,-84.6,1.0,,5476.0
2020-09-12,Keller,TX,32.9,-97.2,1.0,,5477.0
2020-09-12,Novato,CA,38.1,-122.5,2.0,,5478.0
2020-09-12,Machesney Park,IL,42.3,-89.1,6.0,,5479.0
2020-09-12,Odessa,TX,31.9,-102.3,2.0,,5481.0
2020-09-12,Lafayette,LA,30.2,-92.0,1.0,,5482.0
2020-09-12,Clinton,ME,44.7,-69.5,1.0,,5468.0
2020-09-12,Norman,OK,35.2,-97.4,1.0,,5452.0
2020-09-12,Fredericksburg,VA,38.3,-77.5,1.0,,5465.0
2020-09-12,Austin,TX,30.3,-97.9,1.0,,5450.0
2020-09-12,Burlington,ON,43.3,-79.9,10.0,,5422.0
2020-09-12,Madison,OH,41.8,-81.1,35.0,,5451.0
2020-09-12,Madison,OH,41.8,-81.1,30.0,,5424.0
2020-09-12,Canyon Lake,TX,29.9,-98.3,1.0,,5425.0
2020-09-12,Sun Prairie,WI,43.1,-89.3,1.0,,5426.0
2020-09-12,Antioch,IL,42.4,-88.1,2.0,,5427.0
2020-09-12,Loveland,OH,39.3,-84.2,4.0,,5428.0
2020-09-12,Georgina,ON,44.3,-79.3,1.0,,5429.0
2020-09-12,Howe,OK,35.0,-94.6,4.0,,5430.0
2020-09-12,Ringwood,NJ,41.1,-74.2,6.0,,5431.0
2020-09-12,Winter Harbor,ME,44.4,-68.1,2.0,,5432.0
2020-09-12,Winter Harbor,ME,44.4,-68.1,5.0,,5433.0
2020-09-12,Brooklyn,NY,40.7,-74.0,2.0,,5434.0
2020-09-12,Duffield,VA,36.7,-82.8,3.0,,5435.0
2020-09-12,Kansas City,MO,39.2,-94.6,1.0,,5423.0
2020-09-12,Waterloo,QC,45.3,-72.5,1.0,,5437.0
2020-09-12,Lafayette,IN,40.4,-86.9,2.0,,5436.0
2020-09-12,Comfort,TX,30.0,-98.8,3.0,,5448.0
2020-09-12,Windsor,ON,42.3,-83.1,2.0,,5447.0
2020-09-12,Leakey,TX,29.7,-99.8,4.0,,5446.0
2020-09-12,Liberty,MO,39.3,-94.4,1.0,,5445.0
2020-09-12,Woolwich,ON,43.5,-80.6,3.0,,5444.0
2020-09-12,Tulsa,OK,36.1,-96.0,1.0,,5449.0
2020-09-12,Monticello,IN,40.7,-86.8,2.0,,5442.0
2020-09-12,Jamestown,NY,42.1,-79.2,1.0,,5441.0
2020-09-12,Huron-Kinloss,ON,44.1,-81.6,3.0,,5440.0
2020-09-12,Medina,NY,43.2,-78.4,1.0,,5439.0
2020-09-12,Dayton,OH,39.6,-84.1,11.0,,5438.0
2020-09-12,Morgantown,WV,39.6,-80.0,6.0,,5443.0
2020-09-13,Ardmore,OK,34.2,-97.1,1.0,,5279.0
2020-09-13,Westfield,NJ,40.7,-74.3,1.0,,5278.0
2020-09-13,Andover,MN,45.2,-93.3,1.0,,5277.0
2020-09-13,Minneapolis,MN,45.0,-93.2,1.0,,5276.0
2020-09-13,Minneapolis,MN,45.0,-93.2,1.0,,5275.0
2020-09-13,Minneapolis,MN,44.9,-93.3,3.0,,5273.0
2020-09-13,Green Bay,WI,44.5,-88.0,1.0,,5272.0
2020-09-13,Marshall,VA,38.8,-77.9,1.0,,5271.0
2020-09-13,Brantford,ON,43.1,-80.3,4.0,,5270.0
2020-09-13,Absecon,NJ,39.5,-74.5,3.0,,5280.0
2020-09-13,Chicago,IL,41.9,-87.6,10.0,,5269.0
2020-09-13,Melrose,NY,42.8,-73.6,1.0,,5274.0
2020-09-13,Albuquerque,NM,35.1,-106.5,1.0,,5281.0
2020-09-13,Trinity,NC,35.9,-80.0,1.0,,5288.0
2020-09-13,Eau Claire,PA,41.1,-79.8,1.0,,5283.0
2020-09-13,Great Bend,KS,38.4,-98.8,1.0,,5284.0
2020-09-13,Tyaskin,MD,38.3,-75.9,8.0,,5285.0
2020-09-13,Wautoma,WI,44.0,-89.3,3.0,,5286.0
2020-09-13,Saint Paul,MN,44.9,-93.1,4.0,,5287.0
2020-09-13,Cape Girardeau,MO,37.3,-89.5,1.0,,5289.0
2020-09-13,Ellison Bay,WI,45.3,-87.0,10.0,,5290.0
2020-09-13,Washington,DC,38.9,-77.0,1.0,,5291.0
2020-09-13,Sand Springs,OK,36.1,-96.1,1.0,,5293.0
2020-09-13,Harrisville,MI,44.7,-83.3,45.0,,5294.0
2020-09-13,Howe,OK,35.0,-94.6,4.0,,5268.0
2020-09-13,Kirksville,MO,40.2,-92.6,23.0,,5295.0
2020-09-13,Shakopee,MN,44.8,-93.4,2.0,,5282.0
2020-09-13,North Stonington,CT,41.4,-71.9,1.0,,5267.0
2020-09-13,Bliss,NY,42.6,-78.3,1.0,,5238.0
2020-09-13,Burbank,IL,41.7,-87.7,15.0,,5265.0
2020-09-13,Wake Forest,NC,36.0,-78.5,3.0,,5296.0
2020-09-13,Saint Louis,MO,38.5,-90.3,3.0,,5239.0
2020-09-13,Saint Louis,MO,38.5,-90.3,1.0,,5240.0
2020-09-13,Chicago,IL,41.9,-87.6,7.0,,5241.0
2020-09-13,Chicago,IL,41.8,-87.6,50.0,,5242.0
2020-09-13,Omaha,NE,41.2,-96.2,1.0,,5243.0
2020-09-13,Murray,KY,36.7,-88.3,1.0,,5244.0
2020-09-13,Chicago,IL,41.9,-87.7,2.0,,5245.0
2020-09-13,Melbourne,IA,41.9,-93.1,3.0,,5246.0
2020-09-13,Saugatuck,MI,42.7,-86.2,1.0,,5247.0
2020-09-13,Norman,OK,35.2,-97.4,1.0,,5248.0
2020-09-13,Madison,WI,43.1,-89.4,4.0,,5249.0
2020-09-13,Saint Paul,MN,44.9,-93.1,1.0,,5250.0
2020-09-13,Alexandria,VA,38.8,-77.0,1.0,,5251.0
2020-09-13,Homer Glen,IL,41.6,-87.9,3.0,,5252.0
2020-09-13,Mequon,WI,43.2,-88.0,10.0,,5253.0
2020-09-13,Interlochen,MI,44.6,-85.8,2.0,,5254.0
2020-09-13,Ann Arbor,MI,42.3,-83.8,1.0,,5255.0
2020-09-13,Homer Glen,IL,41.6,-87.9,1.0,,5256.0
2020-09-13,Cape Charles,VA,37.3,-76.0,1.0,,5257.0
2020-09-13,Ballwin,MO,38.6,-90.5,2.0,,5258.0
2020-09-13,Homer Glen,IL,41.6,-87.9,1.0,,5259.0
2020-09-13,Austin,TX,30.2,-97.9,1.0,,5260.0
2020-09-13,Des Moines,IA,41.6,-93.5,1.0,,5261.0
2020-09-13,Ann Arbor,MI,42.3,-83.8,5.0,,5262.0
2020-09-13,Hastings Highlands,ON,45.1,-78.0,1.0,,5263.0
2020-09-13,Prairie Grove,AR,35.9,-94.3,2.0,,5264.0
2020-09-13,Deep River,CT,41.4,-72.4,1.0,,5266.0
2020-09-13,Toronto,ON,43.6,-79.3,20.0,,5297.0
2020-09-13,Spring Lake,MN,47.6,-94.0,1.0,,5292.0
2020-09-13,Saint Peters,MO,38.8,-90.6,1.0,,5299.0
2020-09-13,Cambridge,WI,43.0,-89.0,1.0,,5330.0
2020-09-13,Orwell,OH,41.6,-80.9,12.0,,5331.0
2020-09-13,Cottage Grove,MN,44.8,-92.9,1.0,,5332.0
2020-09-13,Saint Louis,MO,38.5,-90.3,5.0,,5333.0
2020-09-13,York,PA,39.9,-76.7,1.0,,5334.0
2020-09-13,Canton,IL,40.6,-90.0,20.0,,5335.0
2020-09-13,Dallas,TX,32.8,-96.8,1.0,,5336.0
2020-09-13,Lakewood,NY,42.1,-79.3,1.0,,5337.0
2020-09-13,Manteno,IL,41.3,-87.8,3.0,,5338.0
2020-09-13,Plano,TX,33.0,-96.7,1.0,,5339.0
2020-09-13,Edmond,OK,35.7,-97.5,4.0,,5340.0
2020-09-13,Austin,TX,30.3,-97.8,2.0,,5341.0
2020-09-13,Oklahoma City,OK,35.5,-97.6,3.0,,5329.0
2020-09-13,Oklahoma City,OK,35.5,-97.6,5.0,,5342.0
2020-09-13,Summit Argo,IL,41.8,-87.8,4.0,,5344.0
2020-09-13,Hartley,IA,43.1,-95.4,8.0,,5345.0
2020-09-13,Lusby,MD,38.4,-76.5,1.0,,5346.0
2020-09-13,Tulsa,OK,36.2,-96.0,1.0,,5347.0
2020-09-13,Saint Louis,MO,38.6,-90.2,2.0,,5348.0
2020-09-13,Dayton,OH,39.6,-84.1,6.0,,5349.0
2020-09-13,Allenton,WI,43.4,-88.4,1.0,,5350.0
2020-09-13,Allenton,WI,43.4,-88.4,3.0,,5351.0
2020-09-13,Parlin,NJ,40.5,-74.3,1.0,,5352.0
2020-09-13,Fincastle,VA,37.5,-79.9,1.0,,5354.0
2020-09-13,Fincastle,VA,37.5,-79.9,1.0,,5355.0
2020-09-13,Westpoint,IN,40.3,-87.0,3.0,,5356.0
2020-09-13,Paynesville,MN,45.4,-94.8,20.0,,5343.0
2020-09-13,Louisville,KY,38.1,-85.9,2.0,,5328.0
2020-09-13,Media,PA,39.9,-75.4,0.0,,5353.0
2020-09-13,Louisville,KY,38.2,-85.7,1.0,,5326.0
2020-09-13,Louisville,KY,38.2,-85.7,2.0,,5327.0
2020-09-13,Brownville,NY,44.0,-76.0,1.0,,5300.0
2020-09-13,Sun Prairie,WI,43.2,-89.2,10.0,,5301.0
2020-09-13,Mankato,MN,44.1,-94.0,12.0,,5303.0
2020-09-13,Stevens Point,WI,44.5,-89.5,1.0,,5298.0
2020-09-13,Homer Glen,IL,41.6,-87.9,1.0,,5304.0
2020-09-13,Kingston,PA,41.3,-75.9,4.0,,5305.0
2020-09-13,Adrian,MI,41.9,-84.0,2.0,,5306.0
2020-09-13,Melbourne,IA,41.9,-93.1,21.0,,5307.0
2020-09-13,East Rochester,OH,40.7,-81.0,1.0,,5308.0
2020-09-13,Spirit Lake,IA,43.4,-95.1,10.0,,5309.0
2020-09-13,Augusta,GA,33.5,-82.1,1.0,,5310.0
2020-09-13,Madison,WI,43.1,-89.3,6.0,,5311.0
2020-09-13,Madison,WI,43.0,-89.5,2.0,,5302.0
2020-09-13,Oregon,WI,42.9,-89.4,3.0,,5313.0
2020-09-13,Indianapolis,IN,39.9,-86.1,3.0,,5312.0
2020-09-13,Maple Park,IL,41.9,-88.6,1.0,,5324.0
2020-09-13,Willowbrook,IL,41.8,-87.9,3.0,,5322.0
2020-09-13,Town of Berlin,WI,44.0,-88.9,1.0,,5321.0
2020-09-13,Mankato,MN,44.2,-94.0,7.0,,5320.0
2020-09-13,Lafayette,LA,30.2,-92.1,2.0,,5323.0
2020-09-13,Lindsborg,KS,38.6,-97.7,8.0,,5318.0
2020-09-13,Plainview,TX,34.2,-101.7,1.0,,5314.0
2020-09-13,Amherst,VA,37.6,-79.0,1.0,,5319.0
2020-09-13,Marble Falls,TX,30.6,-98.4,2.0,,5315.0
2020-09-13,Louisville,KY,38.2,-85.8,1.0,,5325.0
2020-09-13,Antioch,IL,42.4,-88.1,7.0,,5316.0
2020-09-13,Lusby,MD,38.4,-76.4,2.0,,5317.0
2020-09-14,Mabel,MN,43.5,-91.8,6.0,,5170.0
2020-09-14,Kerhonkson,NY,41.8,-74.3,1.0,,5160.0
2020-09-14,Tulsa,OK,36.2,-96.0,2.0,,5162.0
2020-09-14,Saint Paul,MN,45.1,-93.2,1.0,,5164.0
2020-09-14,Nevada,IA,42.0,-93.4,16.0,,5165.0
2020-09-14,Waterville,ME,44.6,-69.7,1.0,,5166.0
2020-09-14,Middleton,WI,43.1,-89.5,18.0,,5167.0
2020-09-14,Bloomingdale,NJ,41.0,-74.3,2.0,,5168.0
2020-09-14,Morgantown,WV,39.6,-80.0,5.0,,5169.0
2020-09-14,Bethesda,MD,39.0,-77.1,1.0,,5161.0
2020-09-14,Mankato,MN,44.2,-94.0,1.0,,5163.0
2020-09-14,Fayetteville,AR,36.1,-94.2,1.0,,5176.0
2020-09-14,Lafayette,LA,30.2,-92.1,2.0,,5172.0
2020-09-14,Kirksville,MO,40.2,-92.6,13.0,,5173.0
2020-09-14,Chilton,WI,44.0,-88.3,3.0,,5174.0
2020-09-14,Louisville,KY,38.1,-85.9,3.0,,5175.0
2020-09-14,Eau Claire,PA,41.1,-79.8,2.0,,5177.0
2020-09-14,Oklahoma City,OK,35.5,-97.5,1.0,,5178.0
2020-09-14,Dallas,TX,32.8,-96.7,2.0,,5179.0
2020-09-14,Madison,WI,43.0,-89.5,6.0,,5180.0
2020-09-14,Melrose,NY,42.8,-73.6,1.0,,5181.0
2020-09-14,Swampscott,MA,42.5,-70.9,1.0,,5159.0
2020-09-14,Newburgh,IN,37.9,-87.4,2.0,,5183.0
2020-09-14,Mounds,OK,35.9,-96.0,2.0,,5171.0
2020-09-14,Saint Paul,MN,44.9,-93.1,6.0,,5158.0
2020-09-14,Fredericksburg,VA,38.3,-77.5,2.0,,5144.0
2020-09-14,La Crosse,WI,43.8,-91.1,1.0,,5156.0
2020-09-14,Eastham,MA,41.9,-70.0,2.0,,5184.0
2020-09-14,Pooler,GA,32.1,-81.3,2.0,,5133.0
2020-09-14,Austin,TX,30.2,-97.9,2.0,,5134.0
2020-09-14,Westpoint,IN,40.3,-87.0,1.0,,5135.0
2020-09-14,Monticello,AR,33.5,-91.8,1.0,,5136.0
2020-09-14,Concordia,KS,39.6,-97.7,2.0,,5137.0
2020-09-14,Burgaw,NC,34.6,-77.9,1.0,,5138.0
2020-09-14,Cibolo,TX,29.6,-98.2,1.0,,5139.0
2020-09-14,Fredericksburg,VA,38.3,-77.5,1.0,,5140.0
2020-09-14,Houston,TX,29.8,-95.4,1.0,,5141.0
2020-09-14,Garland,NC,34.8,-78.4,1.0,,5142.0
2020-09-14,Pooler,GA,32.2,-81.3,1.0,,5143.0
2020-09-14,Trenton,NJ,40.2,-74.7,2.0,,5145.0
2020-09-14,Orrstown,PA,40.1,-77.7,2.0,,5146.0
2020-09-14,Upperstrasburg,PA,40.1,-77.8,1.0,,5147.0
2020-09-14,Atlanta,GA,33.9,-84.2,1.0,,5148.0
2020-09-14,Austin,TX,30.2,-97.9,2.0,,5149.0
2020-09-14,Nebraska City,NE,40.7,-95.9,1.0,,5150.0
2020-09-14,Chilton,WI,44.0,-88.3,3.0,,5151.0
2020-09-14,Macedonia,OH,41.3,-81.5,1.0,,5152.0
2020-09-14,Monticello,AR,33.5,-91.8,3.0,,5153.0
2020-09-14,Brick,NJ,40.1,-74.1,1.0,,5154.0
2020-09-14,Circleville,OH,39.6,-82.9,1.0,,5155.0
2020-09-14,Pottsville,AR,35.2,-93.0,5.0,,5157.0
2020-09-14,Fremont,NE,41.4,-96.5,1.0,,5185.0
2020-09-14,Harrisville,MI,44.7,-83.3,3.0,,5182.0
2020-09-14,Saint Paul,MN,45.1,-93.2,1.0,,5187.0
2020-09-14,Abilene,TX,32.4,-99.8,2.0,,5215.0
2020-09-14,Antioch,IL,42.4,-88.1,2.0,,5216.0
2020-09-14,Marysville,KS,39.8,-96.6,10.0,,5217.0
2020-09-14,Stockton,IL,42.3,-90.1,1.0,,5218.0
2020-09-14,Town of Langdon,NH,43.2,-72.3,1.0,,5219.0
2020-09-14,Lake Saint Louis,MO,38.8,-90.8,1.0,,5220.0
2020-09-14,Manteno,IL,41.3,-87.8,25.0,,5221.0
2020-09-14,Union Pier,MI,41.8,-86.7,1.0,,5222.0
2020-09-14,Haverhill,MA,42.8,-71.1,2.0,,5223.0
2020-09-14,LaSalle,ON,42.2,-83.1,20.0,,5224.0
2020-09-14,Minneapolis,MN,45.0,-93.2,1.0,,5225.0
2020-09-14,Easton,PA,40.6,-75.3,2.0,,5226.0
2020-09-14,Springdale,AR,36.2,-94.1,1.0,,5227.0
2020-09-14,Rochester,MI,42.7,-83.1,3.0,,5229.0
2020-09-14,Rochester,MI,42.7,-83.1,3.0,,5230.0
2020-09-14,Hancock,NH,43.0,-72.0,1.0,,5231.0
2020-09-14,Hartley,IA,43.1,-95.4,4.0,,5232.0
2020-09-14,Madison,WI,43.1,-89.4,2.0,,5233.0
2020-09-14,Missouri Valley,IA,41.5,-96.0,1.0,,5234.0
2020-09-14,Northfield,OH,41.3,-81.6,2.0,,5235.0
2020-09-14,Champaign,IL,40.1,-88.3,2.0,,5236.0
2020-09-14,Derby,KS,37.5,-97.3,2.0,,5237.0
2020-09-14,Saint Joseph,MO,39.8,-94.8,1.0,,5186.0
2020-09-14,Dallas,TX,32.8,-96.8,1.0,,5214.0
2020-09-14,Lavon,TX,33.0,-96.5,1.0,,5213.0
2020-09-14,Columbus,IN,39.2,-85.9,7.0,,5228.0
2020-09-14,Reidsville,NC,36.4,-79.7,1.0,,5211.0
2020-09-14,Babylon,NY,40.6,-73.2,36.0,,5188.0
2020-09-14,Omaha,NE,41.2,-96.1,1.0,,5212.0
2020-09-14,Mission Hill,SD,43.0,-97.3,1.0,,5189.0
2020-09-14,Town of Christiana,WI,43.0,-89.0,1.0,,5190.0
2020-09-14,Waverly,IL,39.6,-90.0,9.0,,5191.0
2020-09-14,Burlington,VT,44.5,-73.2,1.0,,5192.0
2020-09-14,Kenner,LA,30.0,-90.3,2.0,,5194.0
2020-09-14,Livonia,MI,42.4,-83.4,1.0,,5195.0
2020-09-14,New Cumberland,PA,40.2,-76.9,2.0,,5196.0
2020-09-14,Haverhill,MA,42.8,-71.1,2.0,,5197.0
2020-09-14,Nevada,IA,42.0,-93.4,16.0,,5198.0
2020-09-14,Rhodes,IA,41.9,-93.2,7.0,,5193.0
2020-09-14,Colfax,IN,40.2,-86.7,1.0,,5200.0
2020-09-14,Belle Plaine,MN,44.6,-93.7,12.0,,5209.0
2020-09-14,Tiny,ON,44.9,-79.9,3.0,,5199.0
2020-09-14,Clayton,MO,38.6,-90.3,1.0,,5208.0
2020-09-14,Chambersburg,PA,39.9,-77.7,2.0,,5207.0
2020-09-14,Cape May Point,NJ,38.9,-75.0,11.0,,5210.0
2020-09-14,Leesburg,VA,39.1,-77.6,1.0,,5205.0
2020-09-14,South Haven,MI,42.4,-86.3,2.0,,5206.0
2020-09-14,South Milwaukee,WI,42.9,-87.9,5.0,,5204.0
2020-09-14,Sacramento,CA,38.7,-121.3,1.0,,5203.0
2020-09-14,Longport,NJ,39.3,-74.5,2.0,,5202.0
2020-09-14,West Chester,PA,40.0,-75.6,1.0,,5201.0
2020-09-15,Woodstock,IL,42.3,-88.5,1.0,,5042.0
2020-09-15,Ashdown,AR,33.7,-94.1,1.0,,5041.0
2020-09-15,Lenexa,KS,39.0,-94.7,14.0,,5044.0
2020-09-15,Canton,IL,40.6,-90.0,20.0,,5040.0
2020-09-15,Centertown,MO,38.7,-92.4,2.0,,5043.0
2020-09-15,Arlington,TX,32.7,-97.1,1.0,,5039.0
2020-09-15,Waterloo,QC,45.3,-72.5,1.0,,5035.0
2020-09-15,Whitehall,MI,43.4,-86.4,21.0,,5037.0
2020-09-15,Saugatuck,MI,42.7,-86.2,3.0,,5036.0
2020-09-15,Evansville,IN,38.0,-87.6,3.0,,5034.0
2020-09-15,Andover,MN,45.2,-93.3,1.0,,5033.0
2020-09-15,Joplin,MO,37.0,-94.5,1.0,,5045.0
2020-09-15,Homer Glen,IL,41.6,-87.9,1.0,,5032.0
2020-09-15,Austin,TX,30.2,-97.9,3.0,,5038.0
2020-09-15,Saint Paul,MN,44.9,-93.1,7.0,,5046.0
2020-09-15,Oshawa,ON,43.9,-78.8,1.0,,5058.0
2020-09-15,Arlington,TX,32.8,-97.1,1.0,,5048.0
2020-09-15,North Richland Hills,TX,32.9,-97.2,1.0,,5031.0
2020-09-15,Marysville,KS,39.8,-96.6,50.0,,5062.0
2020-09-15,Rice,MN,45.7,-94.2,1.0,,5061.0
2020-09-15,Brownsville,TX,25.9,-97.5,1.0,,5060.0
2020-09-15,Wyoming,IL,41.1,-89.8,2.0,,5059.0
2020-09-15,Itasca,IL,42.0,-88.0,2.0,,5057.0
2020-09-15,Milwaukee,WI,43.1,-88.0,2.0,,5047.0
2020-09-15,Plainwell,MI,42.4,-85.7,1.0,,5056.0
2020-09-15,Hillsboro,MO,38.2,-90.6,5.0,,5054.0
2020-09-15,Grand Manan,NB,44.6,-66.9,1.0,,5053.0
2020-09-15,London,ON,43.0,-81.3,1.0,,5052.0
2020-09-15,North Olmsted,OH,41.4,-81.9,1.0,,5051.0
2020-09-15,Antioch,IL,42.4,-88.1,2.0,,5050.0
2020-09-15,Harrisville,MI,44.7,-83.3,10.0,,5049.0
2020-09-15,Canton,OH,40.8,-81.4,1.0,,5055.0
2020-09-15,Cape May Point,NJ,38.9,-75.0,6.0,,5030.0
2020-09-15,Rocky Mount,NC,36.0,-77.8,1.0,,5005.0
2020-09-15,Howe,OK,35.0,-94.6,8.0,,5028.0
2020-09-15,Syracuse,NY,43.1,-76.1,1.0,,5063.0
2020-09-15,,NS,44.6,-64.1,18.0,,4998.0
